Reference_PC,Age
RE_12_b49_C1_O_0168,4.0
RE_12_b49_C1_O_0169,4.0
RE_12_b49_C1_O_0170,4.0
RE_12_b49_C1_O_0171,4.0
RE_12_b49_C1_O_0172,3.0
RE_12_b49_C1_O_0173,6.0
RE_12_b49_C1_O_0174,4.0
RE_12_b49_C1_O_0175,5.0
RE_12_b49_C1_O_0176,5.0
RE_12_b49_C1_O_0177,3.0
RE_12_b49_C1_O_0178,4.0
RE_12_b49_C1_O_0179,4.0
RE_12_b49_C1_O_0180,4.0
RE_12_b49_C1_O_0181,5.0
RE_12_b49_C1_O_0183,4.0
RE_12_b49_C1_O_0184,5.0
RE_12_b49_C1_O_0185,4.0
RE_12_b49_C1_O_0186,4.0
RE_12_b49_C1_O_0187,4.0
RE_12_b49_C1_O_0188,4.0
RE_12_b49_C1_O_0189,4.0
RE_12_b49_C1_O_0190,4.0
RE_12_b49_C1_O_0191,5.0
RE_12_b75_C1_O_0104,2.0
RE_12_b75_C1_O_0105,-1.0
RE_12_b75_C1_O_0106,3.0
RE_12_b75_C1_O_0107,2.0
RE_12_b75_C1_O_0108,4.0
RE_12_b75_C1_O_0109,2.0
RE_12_b75_C1_O_0110,2.0
RE_12_b75_C1_O_0111,3.0
RE_12_b75_C1_O_0112,3.0
RE_12_b75_C1_O_0113,3.0
RE_12_b75_C1_O_0114,-1.0
RE_12_b75_C1_O_0117,4.0
RE_12_b75_C1_O_0118,3.0
RE_12_b75_C1_O_0119,2.0
RE_12_b75_C1_O_0120,2.0
RE_12_b75_C1_O_0121,3.0
RE_12_b75_C1_O_0122,3.0
RE_12_b75_C1_O_0123,2.0
RE_12_b75_C1_O_0124,2.0
RE_12_b75_C1_O_0126,4.0
RE_12_b75_C1_O_0127,2.0
RE_12_b75_C1_O_0128,9.0
RE_12_b75_C1_O_0129,6.0
RE_12_b75_C1_O_0131,3.0
RE_12_b75_C1_O_0132,3.0
RE_12_b75_C1_O_0133,9.0
RE_12_b83_C1_O_0001,3.0
RE_12_b83_C1_O_0002,3.0
RE_12_b83_C1_O_0004,3.0
RE_12_b83_C1_O_0005,4.0
RE_12_b83_C1_O_0006,2.0
RE_12_b83_C1_O_0007,2.0
RE_12_b83_C1_O_0008,3.0
RE_12_b83_C1_O_0009,3.0
RE_12_b83_C1_O_0010,4.0
RE_12_b83_C1_O_0011,2.0
RE_12_b83_C1_O_0012,3.0
RE_12_b83_C1_O_0013,2.0
RE_12_b83_C1_O_0014,2.0
RE_12_b83_C1_O_0015,3.0
RE_12_b83_C1_O_0016,3.0
RE_12_b83_C1_O_0017,3.0
RE_12_b83_C1_O_0018,3.0
RE_12_b83_C1_O_0019,2.0
RE_12_b83_C1_O_0020,3.0
RE_12_b83_C1_O_0021,3.0
RE_12_b83_C1_O_0022,3.0
RE_12_b83_C1_O_0023,2.0
RE_12_b83_C1_O_0024,2.0
RE_12_b83_C1_O_0025,2.0
RE_12_b83_C1_O_0026,3.0
RE_12_b83_C1_O_0027,3.0
RE_12_b83_C1_O_0028,3.0
RE_12_b83_C1_O_0029,3.0
RE_12_b83_C1_O_0030,3.0
RE_12_b83_C1_O_0031,3.0
RE_12_b83_C1_O_0032,3.0
RE_12_b83_C1_O_0033,3.0
RE_12_b83_C1_O_0034,5.0
RE_12_b83_C1_O_0035,2.0
RE_12_b83_C1_O_0036,3.0
RE_12_b83_C1_O_0037,4.0
RE_12_b83_C1_O_0038,3.0
RE_12_b83_C1_O_0039,3.0
RE_12_b83_C1_O_0040,2.0
RE_12_b83_C1_O_0042,3.0
RE_12_b83_C1_O_0043,3.0
RE_12_b83_C1_O_0044,3.0
RE_12_b83_C1_O_0046,2.0
RE_12_b83_C1_O_0047,3.0
RE_12_b83_C1_O_0048,3.0
RE_12_b83_C1_O_0049,3.0
RE_12_b83_C1_O_0050,4.0
RE_12_b83_C1_O_0051,3.0
RE_12_b83_C1_O_0052,3.0
RE_12_b83_C1_O_0053,3.0
RE_12_b83_C1_O_0054,3.0
RE_12_b83_C1_O_0055,3.0
RE_12_b83_C1_O_0056,3.0
RE_12_b83_C1_O_0057,4.0
RE_12_b83_C1_O_0058,8.0
RE_12_b83_C1_O_0059,6.0
RE_12_b83_C1_O_0060,9.0
RE_12_b83_C1_O_0061,13.0
RE_12_b83_C1_O_0062,9.0
RE_12_b83_C1_O_0063,6.0
RE_12_b83_C1_O_0064,12.0
RE_12_b98_C1_O_0001,2.0
RE_12_b98_C1_O_0002,2.0
RE_12_b98_C1_O_0004,3.0
RE_12_b98_C1_O_0006,2.0
RE_12_b98_C1_O_0008,2.0
RE_12_b98_C1_O_0009,2.0
RE_12_b98_C1_O_0010,2.0
RE_12_b98_C1_O_0011,2.0
RE_12_b98_C1_O_0012,2.0
RE_12_b98_C1_O_0013,3.0
RE_12_b98_C1_O_0014,2.0
RE_12_b98_C1_O_0015,2.0
RE_12_b98_C1_O_0016,2.0
RE_12_b98_C1_O_0017,4.0
RE_12_b98_C1_O_0019,3.0
RE_12_b98_C1_O_0020,3.0
RE_12_b98_C1_O_0021,3.0
RE_12_b98_C1_O_0022,2.0
RE_12_b98_C1_O_0023,2.0
RE_12_b98_C1_O_0024,2.0
RE_12_b98_C1_O_0025,3.0
RE_12_b98_C1_O_0026,2.0
RE_12_b98_C1_O_0027,2.0
RE_12_b98_C1_O_0028,2.0
RE_12_b98_C1_O_0029,4.0
RE_12_b98_C1_O_0031,3.0
RE_12_b98_C1_O_0032,3.0
RE_12_b98_C1_O_0033,4.0
RE_12_b98_C1_O_0034,4.0
RE_12_b98_C1_O_0035,4.0
RE_12_b98_C1_O_0036,4.0
RE_12_b98_C1_O_0037,3.0
RE_12_b98_C1_O_0038,3.0
RE_12_b98_C1_O_0039,4.0
RE_12_b98_C1_O_0040,4.0
RE_12_b98_C1_O_0041,8.0
RE_12_b98_C1_O_0042,4.0
RE_12_b98_C1_O_0043,5.0
RE_12_b98_C1_O_0045,6.0
RE_12_b98_C1_O_0046,9.0
RE_12_b98_C1_O_0047,6.0
RE_12_b98_C1_O_0048,4.0
RE_12_b98_C1_O_0049,4.0
RE_12_b98_C1_O_0050,5.0
RE_12_b98_C1_O_0051,3.0
RE_12_b98_C1_O_0052,8.0
RE_12_b99_C1_O_0001,2.0
RE_12_b99_C1_O_0002,1.0
RE_12_b99_C1_O_0003,0.0
RE_12_b99_C1_O_0004,0.0
RE_12_b99_C1_O_0005,1.0
RE_12_b99_C1_O_0006,2.0
RE_12_b99_C1_O_0007,2.0
RE_12_b99_C1_O_0008,2.0
RE_12_b99_C1_O_0009,2.0
RE_12_b99_C1_O_0010,1.0
RE_12_b99_C1_O_0012,0.0
RE_12_b99_C1_O_0013,0.0
RE_12_b99_C1_O_0014,0.0
RE_12_b99_C1_O_0016,0.0
RE_12_b99_C1_O_0017,0.0
RE_12_b99_C1_O_0018,0.0
RE_12_b99_C1_O_0019,0.0
RE_12_b99_C1_O_0020,1.0
RE_12_b99_C1_O_0021,2.0
RE_12_b99_C1_O_0022,3.0
RE_12_b99_C1_O_0023,2.0
RE_12_b99_C1_O_0024,1.0
RE_12_b99_C1_O_0025,2.0
RE_12_b99_C1_O_0027,2.0
RE_12_b99_C1_O_0028,2.0
RE_12_b99_C1_O_0029,2.0
RE_12_b99_C1_O_0030,1.0
RE_12_b99_C1_O_0031,1.0
RE_12_b99_C1_O_0032,2.0
RE_12_b99_C1_O_0033,1.0
RE_12_b99_C1_O_0034,2.0
RE_12_b99_C1_O_0036,1.0
RE_12_b99_C1_O_0037,1.0
RE_12_b99_C1_O_0038,2.0
RE_12_b99_C1_O_0041,2.0
RE_12_b99_C1_O_0042,1.0
RE_12_b99_C1_O_0043,1.0
RE_12_b99_C1_O_0045,1.0
RE_12_b99_C1_O_0053,1.0
RE_12_b99_C1_O_0054,2.0
RE_12_b99_C1_O_0055,2.0
RE_12_b99_C1_O_0056,2.0
RE_12_b99_C1_O_0057,1.0
RE_12_b99_C1_O_0058,1.0
RE_12_b99_C1_O_0061,1.0
RE_12_b99_C1_O_0062,1.0
RE_12_b99_C1_O_0063,2.0
RE_12_b99_C1_O_0064,1.0
RE_12_b99_C1_O_0065,1.0
RE_12_b99_C1_O_0066,2.0
RE_12_b99_C1_O_0067,2.0
RE_12_b99_C1_O_0068,1.0
RE_12_b99_C1_O_0069,1.0
RE_12_b99_C1_O_0070,1.0
RE_12_b99_C1_O_0072,2.0
RE_12_b99_C1_O_0073,1.0
RE_12_b99_C1_O_0074,2.0
RE_12_b99_C1_O_0076,3.0
RE_12_b99_C1_O_0077,3.0
RE_12_b99_C1_O_0079,2.0
RE_12_b99_C1_O_0080,3.0
RE_13_b1_C1_O_0001,2.0
RE_13_b1_C1_O_0002,6.0
RE_13_b1_C1_O_0003,2.0
RE_13_b1_C1_O_0004,2.0
RE_13_b1_C1_O_0005,4.0
RE_13_b1_C1_O_0006,2.0
RE_13_b1_C1_O_0007,3.0
RE_13_b1_C1_O_0008,4.0
RE_13_b1_C1_O_0009,3.0
RE_13_b1_C1_O_0010,4.0
RE_13_b1_C1_O_0011,4.0
RE_13_b1_C1_O_0012,4.0
RE_13_b1_C1_O_0013,5.0
RE_13_b1_C1_O_0014,3.0
RE_13_b1_C1_O_0015,5.0
RE_13_b1_C1_O_0016,6.0
RE_13_b1_C1_O_0017,2.0
RE_13_b1_C1_O_0018,3.0
RE_13_b1_C1_O_0019,2.0
RE_13_b1_C1_O_0020,3.0
RE_13_b1_C1_O_0021,5.0
RE_13_b1_C1_O_0023,4.0
RE_13_b1_C1_O_0024,2.0
RE_13_b1_C1_O_0026,4.0
RE_13_b1_C1_O_0027,4.0
RE_13_b1_C1_O_0029,3.0
RE_13_b1_C1_O_0030,3.0
RE_13_b1_C1_O_0031,2.0
RE_13_b1_C1_O_0032,2.0
RE_13_b1_C1_O_0035,4.0
RE_13_b1_C1_O_0038,3.0
RE_13_b1_C1_O_0039,3.0
RE_13_b1_C1_O_0040,3.0
RE_13_b1_C1_O_0041,4.0
RE_13_b1_C1_O_0042,5.0
RE_13_b1_C1_O_0043,4.0
RE_13_b1_C1_O_0044,2.0
RE_13_b1_C1_O_0045,4.0
RE_13_b1_C1_O_0046,5.0
RE_13_b1_C1_O_0047,3.0
RE_13_b1_C1_O_0049,3.0
RE_13_b1_C1_O_0050,5.0
RE_13_b1_C1_O_0051,8.0
RE_13_b1_C1_O_0052,4.0
RE_13_b1_C1_O_0053,4.0
RE_13_b1_C1_O_0054,8.0
RE_13_b1_C1_O_0055,7.0
RE_13_b1_C1_O_0056,7.0
RE_13_b1_C1_O_0057,3.0
RE_13_b1_C1_O_0058,6.0
RE_13_b1_C1_O_0059,6.0
RE_13_b1_C1_O_0060,5.0
RE_13_b1_C1_O_0061,5.0
RE_13_b1_C1_O_0062,3.0
RE_13_b1_C1_O_0063,3.0
RE_13_b1_C1_O_0064,3.0
RE_13_b1_C1_O_0065,4.0
RE_13_b1_C1_O_0066,4.0
RE_13_b1_C1_O_0067,4.0
RE_13_b1_C1_O_0068,3.0
RE_13_b1_C1_O_0069,6.0
RE_13_b1_C1_O_0070,4.0
RE_13_b1_C1_O_0072,4.0
RE_13_b1_C1_O_0073,2.0
RE_13_b1_C1_O_0074,6.0
RE_13_b1_C1_O_0075,8.0
RE_13_b1_C1_O_0076,6.0
RE_13_b1_C1_O_0078,5.0
RE_13_b1_C1_O_0079,5.0
RE_13_b1_C1_O_0080,3.0
RE_13_b1_C1_O_0081,2.0
RE_13_b1_C1_O_0083,3.0
RE_13_b1_C1_O_0084,3.0
RE_13_b1_C1_O_0086,6.0
RE_13_b1_C1_O_0087,7.0
RE_13_b1_C1_O_0089,8.0
RE_13_b1_C1_O_0090,9.0
RE_13_b1_C1_O_0092,2.0
RE_13_b1_C1_O_0093,2.0
RE_13_b1_C1_O_0094,3.0
RE_13_b1_C1_O_0096,5.0
RE_13_b1_C1_O_0097,7.0
RE_13_b1_C1_O_0098,7.0
RE_13_b1_C1_O_0099,6.0
RE_13_b1_C1_O_0100,6.0
RE_13_b1_C1_O_0101,7.0
RE_13_b1_C1_O_0102,4.0
RE_13_b1_C1_O_0103,6.0
RE_13_b1_C1_O_0104,7.0
RE_13_b1_C1_O_0106,4.0
RE_13_b1_C1_O_0107,7.0
RE_13_b1_C1_O_0108,2.0
RE_13_b1_C1_O_0109,2.0
RE_13_b1_C1_O_0110,2.0
RE_13_b1_C1_O_0111,2.0
RE_13_b1_C1_O_0112,3.0
RE_13_b1_C1_O_0113,3.0
RE_13_b1_C1_O_0114,3.0
RE_13_b1_C1_O_0115,4.0
RE_13_b1_C1_O_0116,6.0
RE_13_b1_C1_O_0117,5.0
RE_13_b1_C1_O_0118,8.0
RE_13_b1_C1_O_0119,2.0
RE_13_b1_C1_O_0120,2.0
RE_13_b1_C1_O_0121,2.0
RE_13_b1_C1_O_0122,2.0
RE_13_b1_C1_O_0123,3.0
RE_13_b1_C1_O_0124,2.0
RE_13_b1_C1_O_0125,2.0
RE_13_b1_C1_O_0126,6.0
RE_13_b1_C1_O_0127,5.0
RE_13_b1_C1_O_0128,2.0
RE_13_b1_C1_O_0129,2.0
RE_13_b1_C1_O_0131,3.0
RE_13_b1_C1_O_0134,7.0
RE_13_b1_C1_O_0135,2.0
RE_13_b1_C1_O_0136,3.0
RE_13_b1_C1_O_0137,3.0
RE_13_b1_C1_O_0138,2.0
RE_13_b1_C1_O_0139,3.0
RE_13_b1_C1_O_0141,2.0
RE_13_b1_C1_O_0142,2.0
RE_13_b1_C1_O_0144,2.0
RE_13_b1_C1_O_0145,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0001,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0002,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0003,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0004,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0005,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0006,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0007,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0008,8.0
RE_18_PLEU-PLA_TRIM1_IBTS_0009,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0010,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0011,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0012,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0013,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0014,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0015,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0016,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0017,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0018,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0019,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0020,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0021,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0022,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0023,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0024,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0025,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0026,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0027,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0028,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0029,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0030,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0031,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0032,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0033,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0034,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0035,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0036,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0037,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0038,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0039,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0040,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0041,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0042,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0043,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0044,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0045,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0046,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0047,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0048,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0049,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0050,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0051,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0052,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0053,8.0
RE_18_PLEU-PLA_TRIM1_IBTS_0055,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0056,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0057,8.0
RE_18_PLEU-PLA_TRIM1_IBTS_0058,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0059,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0060,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0061,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0062,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0063,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0064,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0065,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0066,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0067,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0068,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0069,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0070,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0071,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0072,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0073,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0074,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0075,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0076,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0077,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0078,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0079,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0080,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0081,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0082,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0083,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0084,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0085,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0086,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0087,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0088,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0089,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0090,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0091,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0092,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0093,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0094,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0095,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0096,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0097,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0098,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0099,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0101,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0102,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0103,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0105,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0106,7.0
RE_18_PLEU-PLA_TRIM1_IBTS_0107,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0108,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0109,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0110,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0111,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0112,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0113,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0114,1.0
RE_18_PLEU-PLA_TRIM1_IBTS_0115,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0116,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0117,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0118,1.0
RE_18_PLEU-PLA_TRIM1_IBTS_0119,8.0
RE_18_PLEU-PLA_TRIM1_IBTS_0120,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0121,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0122,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0123,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0124,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0125,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0126,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0128,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0129,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0130,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0131,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0132,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0133,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0134,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0135,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0136,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0137,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0138,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0140,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0141,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0142,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0143,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0144,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0145,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0147,1.0
RE_18_PLEU-PLA_TRIM1_IBTS_0148,1.0
RE_18_PLEU-PLA_TRIM1_IBTS_0149,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0150,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0151,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0152,8.0
RE_18_PLEU-PLA_TRIM1_IBTS_0153,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0154,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0155,7.0
RE_18_PLEU-PLA_TRIM1_IBTS_0156,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0157,9.0
RE_18_PLEU-PLA_TRIM1_IBTS_0158,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0159,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0160,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0161,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0162,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0163,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0164,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0165,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0166,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0167,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0168,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0169,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0170,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0171,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0172,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0174,8.0
RE_18_PLEU-PLA_TRIM1_IBTS_0175,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0176,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0177,9.0
RE_18_PLEU-PLA_TRIM1_IBTS_0178,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0179,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0180,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0181,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0182,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0183,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0185,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0186,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0188,1.0
RE_18_PLEU-PLA_TRIM1_IBTS_0189,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0190,7.0
RE_18_PLEU-PLA_TRIM1_IBTS_0191,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0192,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0193,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0194,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0195,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0196,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0197,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0198,7.0
RE_18_PLEU-PLA_TRIM1_IBTS_0199,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0200,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0201,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0202,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0203,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0204,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0205,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0206,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0207,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0208,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0209,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0210,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0211,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0212,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0213,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0215,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0216,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0217,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0218,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0219,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0220,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0221,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0222,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0223,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0225,6.0
RE_18_PLEU-PLA_TRIM1_IBTS_0226,4.0
RE_18_PLEU-PLA_TRIM1_IBTS_0227,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0228,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0229,3.0
RE_18_PLEU-PLA_TRIM1_IBTS_0230,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0231,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0232,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0233,2.0
RE_18_PLEU-PLA_TRIM1_IBTS_0234,5.0
RE_18_PLEU-PLA_TRIM1_IBTS_0235,4.0
